Length,No. of Transmits,Deletion Probability,Percentage Error,Time Taken
30,33,0.1,0.0,3.025892496109009
30,33,0.3,0.0,2.48002290725708
30,33,1.0,0.0,3.680347442626953
30,33,3.0,0.1,4.094615459442139
30,33,10.0,24.700000000000003,4.030085802078247
30,36,0.1,0.0,4.446077108383179
30,36,0.3,0.0,2.8589680194854736
30,36,1.0,0.0,2.685419797897339
30,36,3.0,0.0,3.1798014640808105
30,36,10.0,27.0,2.859625816345215
30,39,0.1,0.0,3.2050724029541016
30,39,0.3,0.0,3.3985142707824707
30,39,1.0,0.0,2.863395929336548
30,39,3.0,0.0,3.352966070175171
30,39,10.0,22.200000000000003,2.8609871864318848
30,42,0.1,0.0,3.5377514362335205
30,42,0.3,0.0,3.0992815494537354
30,42,1.0,0.0,3.525534152984619
30,42,3.0,0.0,3.5881361961364746
30,42,10.0,25.900000000000002,3.0178751945495605
30,45,0.1,0.0,5.192576885223389
30,45,0.3,0.0,5.424598693847656
30,45,1.0,0.0,5.438172101974487
30,45,3.0,0.0,3.9186201095581055
30,45,10.0,23.400000000000002,3.176619529724121
30,48,0.1,0.0,3.4983913898468018
30,48,0.3,0.0,4.001963376998901
30,48,1.0,0.0,3.448880434036255
30,48,3.0,0.0,3.985405921936035
30,48,10.0,24.1,3.4179775714874268
35,3,0.1,0.0,0.5409157276153564
35,3,0.3,0.2,0.5473408699035645
35,3,1.0,3.3000000000000003,0.561586856842041
35,3,3.0,19.3,0.5409255027770996
35,3,10.0,86.7,0.5326786041259766
35,6,0.1,0.0,0.7696599960327148
35,6,0.3,0.0,0.8670299053192139
35,6,1.0,0.4,1.3217411041259766
35,6,3.0,6.9,1.2900381088256836
35,6,10.0,76.60000000000001,1.272139549255371
35,9,0.1,0.0,1.698812484741211
35,9,0.3,0.0,1.7525110244750977
35,9,1.0,0.0,1.688183307647705
35,9,3.0,1.3,1.6735658645629883
35,9,10.0,60.1,1.6676030158996582
35,12,0.1,0.0,2.055772304534912
35,12,0.3,0.0,2.061619281768799
35,12,1.0,0.0,1.4998297691345215
35,12,3.0,0.9,1.2313942909240723
35,12,10.0,50.5,1.216273307800293
35,15,0.1,0.0,2.0331881046295166
35,15,0.3,0.0,1.4531903266906738
35,15,1.0,0.0,1.4762394428253174
35,15,3.0,0.30000000000000004,1.4906408786773682
35,15,10.0,42.6,1.479649305343628
35,18,0.1,0.0,1.6762874126434326
35,18,0.3,0.0,1.7023825645446777
35,18,1.0,0.0,1.9207103252410889
35,18,3.0,0.1,1.9897103309631348
35,18,10.0,41.400000000000006,1.6736524105072021
